Date Time: 14:10:55.872 14/09/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 8
Integration Time [µs]: 129
High Sensitivity: FALSE
Sample Speed [Hz]: 50
Data interleave: 1
Noise Threshold: 7.227661
Comment: Water at 100mL increments

Index	Wav0	
8-1	1510.3452
8-2	1513.6951
8-3	1516.5538
8-4	1519.8015
8-5	1522.7593
8-6	1525.8528
8-7	1529.0231
8-8	1532.1917
8-9	1535.2935
8-10	1538.5812
8-11	1541.4745
8-12	1544.4465
8-13	1547.5867
8-14	1550.7219
8-15	1553.7548
8-16	1556.7789
8-17	1559.5591
8-18	1563.2168
8-19	1566.3138
8-20	1569.2654
8-21	1572.6804
8-22	1575.3846
8-23	1578.4993
8-24	1581.6807
8-25	1584.8802
8-26	1588.6422

Date	Time	LineNumber	System status	Wav8-1	Wav8-2	Wav8-3	Wav8-4	Wav8-5	Wav8-6	Wav8-7	Wav8-8	Wav8-9	Wav8-10	Wav8-11	Wav8-12	Wav8-13	Wav8-14	Wav8-15	Wav8-16	Wav8-17	Wav8-18	Wav8-19	Wav8-20	Wav8-21	Wav8-22	Wav8-23	Wav8-24	Wav8-25	Wav8-26	Pow8-1	Pow8-2	Pow8-3	Pow8-4	Pow8-5	Pow8-6	Pow8-7	Pow8-8	Pow8-9	Pow8-10	Pow8-11	Pow8-12	Pow8-13	Pow8-14	Pow8-15	Pow8-16	Pow8-17	Pow8-18	Pow8-19	Pow8-20	Pow8-21	Pow8-22	Pow8-23	Pow8-24	Pow8-25	Pow8-26
2025/09/14	14:12:13	135020	0 0 0 0	1510.3606	1513.7053	1516.5773	1519.8135	1522.7689	1525.8826	1529.0437	1532.2061	1535.2964	1538.5886	1541.4944	1544.4471	1547.5909	1550.7274	1553.7900	1556.7986	1559.5646	1563.2365	1566.3365	1569.2745	1572.6985	1575.3898	1578.5157	1581.7015	1584.9595	1587.8813	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135021	0 0 0 0	1510.3607	1513.7047	1516.5769	1519.8134	1522.7690	1525.8827	1529.0435	1532.2065	1535.2958	1538.5884	1541.4945	1544.4475	1547.5907	1550.7279	1553.7900	1556.7988	1559.5647	1563.2362	1566.3369	1569.2753	1572.6987	1575.3903	1578.5159	1581.7009	1584.9594	1587.8822	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.5	31.2	30.9	24.5	26.8	26.3	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135022	0 0 0 0	1510.3608	1513.7047	1516.5768	1519.8125	1522.7690	1525.8828	1529.0441	1532.2064	1535.2958	1538.5891	1541.4945	1544.4473	1547.5908	1550.7275	1553.7900	1556.7990	1559.5651	1563.2358	1566.3365	1569.2751	1572.6984	1575.3901	1578.5156	1581.7019	1584.9592	1587.8820	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.7	27.6	31.3	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	18.0	18.5	17.0
2025/09/14	14:12:13	135023	0 0 0 0	1510.3608	1513.7042	1516.5764	1519.8129	1522.7692	1525.8824	1529.0436	1532.2062	1535.2961	1538.5890	1541.4941	1544.4473	1547.5909	1550.7277	1553.7900	1556.7987	1559.5649	1563.2363	1566.3368	1569.2750	1572.6989	1575.3901	1578.5157	1581.7018	1584.9598	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135024	0 0 0 0	1510.3607	1513.7048	1516.5771	1519.8127	1522.7688	1525.8826	1529.0437	1532.2059	1535.2965	1538.5889	1541.4948	1544.4476	1547.5908	1550.7281	1553.7900	1556.7988	1559.5647	1563.2366	1566.3365	1569.2749	1572.6985	1575.3898	1578.5157	1581.7018	1584.9591	1587.8818	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.7	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135025	0 0 0 0	1510.3606	1513.7047	1516.5773	1519.8131	1522.7687	1525.8829	1529.0439	1532.2058	1535.2960	1538.5883	1541.4940	1544.4475	1547.5909	1550.7275	1553.7899	1556.7990	1559.5649	1563.2363	1566.3365	1569.2744	1572.6985	1575.3899	1578.5161	1581.7015	1584.9591	1587.8823	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.7	27.5	31.2	30.9	24.5	26.7	26.4	24.2	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135026	0 0 0 0	1510.3605	1513.7053	1516.5765	1519.8132	1522.7689	1525.8824	1529.0441	1532.2061	1535.2955	1538.5885	1541.4945	1544.4474	1547.5911	1550.7278	1553.7905	1556.7982	1559.5651	1563.2365	1566.3369	1569.2749	1572.6987	1575.3900	1578.5155	1581.7019	1584.9590	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.2	27.8	34.8	27.5	31.3	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135027	0 0 0 0	1510.3607	1513.7050	1516.5769	1519.8132	1522.7690	1525.8827	1529.0438	1532.2059	1535.2960	1538.5890	1541.4944	1544.4478	1547.5912	1550.7279	1553.7899	1556.7991	1559.5649	1563.2365	1566.3368	1569.2750	1572.6987	1575.3900	1578.5157	1581.7020	1584.9594	1587.8816	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.7	27.7	31.3	30.9	24.4	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.5	17.0
2025/09/14	14:12:13	135028	0 0 0 0	1510.3611	1513.7043	1516.5769	1519.8129	1522.7690	1525.8826	1529.0437	1532.2064	1535.2957	1538.5886	1541.4944	1544.4469	1547.5911	1550.7283	1553.7900	1556.7988	1559.5646	1563.2361	1566.3365	1569.2749	1572.6984	1575.3900	1578.5160	1581.7015	1584.9594	1587.8815	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135029	0 0 0 0	1510.3601	1513.7051	1516.5768	1519.8129	1522.7693	1525.8826	1529.0441	1532.2059	1535.2961	1538.5889	1541.4948	1544.4473	1547.5912	1550.7275	1553.7902	1556.7990	1559.5647	1563.2363	1566.3368	1569.2747	1572.6987	1575.3899	1578.5154	1581.7015	1584.9597	1587.8816	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.7	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135030	0 0 0 0	1510.3606	1513.7048	1516.5767	1519.8131	1522.7687	1525.8828	1529.0438	1532.2058	1535.2961	1538.5890	1541.4944	1544.4470	1547.5912	1550.7281	1553.7898	1556.7987	1559.5649	1563.2361	1566.3370	1569.2747	1572.6987	1575.3899	1578.5151	1581.7015	1584.9595	1587.8816	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135031	0 0 0 0	1510.3605	1513.7050	1516.5767	1519.8129	1522.7688	1525.8829	1529.0436	1532.2058	1535.2961	1538.5889	1541.4943	1544.4469	1547.5911	1550.7278	1553.7897	1556.7982	1559.5643	1563.2363	1566.3363	1569.2748	1572.6987	1575.3903	1578.5157	1581.7019	1584.9595	1587.8816	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.3	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135032	0 0 0 0	1510.3606	1513.7050	1516.5770	1519.8125	1522.7690	1525.8832	1529.0441	1532.2062	1535.2961	1538.5890	1541.4948	1544.4473	1547.5912	1550.7279	1553.7897	1556.7985	1559.5649	1563.2363	1566.3369	1569.2750	1572.6986	1575.3901	1578.5157	1581.7017	1584.9594	1587.8816	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.5	31.2	31.0	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135033	0 0 0 0	1510.3605	1513.7050	1516.5774	1519.8132	1522.7693	1525.8828	1529.0435	1532.2063	1535.2961	1538.5887	1541.4944	1544.4471	1547.5909	1550.7275	1553.7897	1556.7987	1559.5653	1563.2367	1566.3369	1569.2747	1572.6991	1575.3899	1578.5155	1581.7020	1584.9598	1587.8821	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135034	0 0 0 0	1510.3601	1513.7046	1516.5764	1519.8129	1522.7692	1525.8827	1529.0439	1532.2057	1535.2961	1538.5889	1541.4943	1544.4473	1547.5908	1550.7283	1553.7896	1556.7990	1559.5652	1563.2365	1566.3365	1569.2749	1572.6987	1575.3898	1578.5160	1581.7019	1584.9590	1587.8811	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.7	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	18.0	18.6	17.0
2025/09/14	14:12:13	135035	0 0 0 0	1510.3601	1513.7048	1516.5765	1519.8131	1522.7689	1525.8822	1529.0437	1532.2062	1535.2957	1538.5889	1541.4948	1544.4474	1547.5908	1550.7278	1553.7899	1556.7988	1559.5651	1563.2366	1566.3370	1569.2749	1572.6989	1575.3901	1578.5155	1581.7018	1584.9595	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.5	17.0
2025/09/14	14:12:13	135036	0 0 0 0	1510.3600	1513.7043	1516.5767	1519.8127	1522.7686	1525.8824	1529.0437	1532.2057	1535.2960	1538.5887	1541.4944	1544.4473	1547.5909	1550.7281	1553.7902	1556.7987	1559.5652	1563.2369	1566.3365	1569.2750	1572.6985	1575.3901	1578.5155	1581.7021	1584.9590	1587.8805	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.7	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.1	17.9	18.5	17.0
2025/09/14	14:12:13	135037	0 0 0 0	1510.3607	1513.7050	1516.5769	1519.8130	1522.7687	1525.8827	1529.0439	1532.2058	1535.2963	1538.5891	1541.4948	1544.4471	1547.5909	1550.7279	1553.7897	1556.7987	1559.5652	1563.2365	1566.3367	1569.2747	1572.6989	1575.3899	1578.5159	1581.7015	1584.9592	1587.8820	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.7	31.3	30.9	24.5	26.8	26.4	24.3	26.3	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135038	0 0 0 0	1510.3602	1513.7046	1516.5768	1519.8131	1522.7688	1525.8828	1529.0441	1532.2053	1535.2961	1538.5889	1541.4948	1544.4474	1547.5909	1550.7277	1553.7897	1556.7985	1559.5652	1563.2368	1566.3372	1569.2750	1572.6987	1575.3900	1578.5154	1581.7013	1584.9597	1587.8812	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.7	30.1	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	24.0	21.2	17.9	18.5	17.0
2025/09/14	14:12:13	135039	0 0 0 0	1510.3607	1513.7047	1516.5769	1519.8130	1522.7690	1525.8828	1529.0441	1532.2056	1535.2959	1538.5889	1541.4950	1544.4474	1547.5911	1550.7274	1553.7900	1556.7987	1559.5649	1563.2367	1566.3369	1569.2744	1572.6986	1575.3901	1578.5154	1581.7019	1584.9596	1587.8822	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.7	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:13	135040	0 0 0 0	1510.3605	1513.7041	1516.5763	1519.8132	1522.7687	1525.8827	1529.0443	1532.2056	1535.2961	1538.5890	1541.4945	1544.4475	1547.5912	1550.7279	1553.7899	1556.7985	1559.5649	1563.2367	1566.3368	1569.2748	1572.6985	1575.3904	1578.5154	1581.7021	1584.9595	1587.8815	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.8	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.6	17.0
2025/09/14	14:12:14	135041	0 0 0 0	1510.3605	1513.7046	1516.5767	1519.8127	1522.7689	1525.8828	1529.0437	1532.2057	1535.2960	1538.5887	1541.4951	1544.4473	1547.5911	1550.7278	1553.7898	1556.7987	1559.5656	1563.2363	1566.3367	1569.2749	1572.6987	1575.3898	1578.5157	1581.7019	1584.9596	1587.8817	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.5	17.0
2025/09/14	14:12:14	135042	0 0 0 0	1510.3604	1513.7037	1516.5762	1519.8132	1522.7688	1525.8829	1529.0441	1532.2059	1535.2961	1538.5887	1541.4946	1544.4471	1547.5908	1550.7279	1553.7896	1556.7987	1559.5648	1563.2368	1566.3372	1569.2750	1572.6991	1575.3900	1578.5153	1581.7018	1584.9594	1587.8818	17.8	21.2	22.1	21.7	20.7	26.8	27.7	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.3	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135043	0 0 0 0	1510.3596	1513.7042	1516.5768	1519.8131	1522.7690	1525.8824	1529.0439	1532.2057	1535.2965	1538.5886	1541.4949	1544.4470	1547.5909	1550.7275	1553.7896	1556.7985	1559.5649	1563.2366	1566.3363	1569.2748	1572.6986	1575.3901	1578.5154	1581.7015	1584.9597	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:14	135044	0 0 0 0	1510.3608	1513.7042	1516.5765	1519.8137	1522.7688	1525.8827	1529.0441	1532.2058	1535.2963	1538.5890	1541.4946	1544.4473	1547.5908	1550.7277	1553.7896	1556.7990	1559.5647	1563.2371	1566.3369	1569.2748	1572.6989	1575.3901	1578.5156	1581.7018	1584.9594	1587.8812	17.8	21.3	22.1	21.7	20.7	26.8	27.7	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.6	17.0
2025/09/14	14:12:14	135045	0 0 0 0	1510.3600	1513.7048	1516.5769	1519.8138	1522.7688	1525.8827	1529.0442	1532.2054	1535.2961	1538.5886	1541.4950	1544.4470	1547.5909	1550.7278	1553.7897	1556.7987	1559.5648	1563.2368	1566.3367	1569.2744	1572.6990	1575.3898	1578.5157	1581.7014	1584.9592	1587.8817	17.8	21.3	22.1	21.7	20.7	26.8	27.7	26.6	30.0	27.0	31.3	27.8	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135046	0 0 0 0	1510.3600	1513.7043	1516.5764	1519.8125	1522.7692	1525.8827	1529.0442	1532.2058	1535.2963	1538.5890	1541.4945	1544.4474	1547.5908	1550.7277	1553.7899	1556.7985	1559.5648	1563.2367	1566.3364	1569.2747	1572.6987	1575.3900	1578.5155	1581.7020	1584.9598	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.3	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135047	0 0 0 0	1510.3611	1513.7050	1516.5762	1519.8132	1522.7684	1525.8828	1529.0441	1532.2054	1535.2960	1538.5891	1541.4948	1544.4470	1547.5909	1550.7274	1553.7892	1556.7985	1559.5649	1563.2366	1566.3367	1569.2747	1572.6987	1575.3900	1578.5151	1581.7018	1584.9594	1587.8816	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.7	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.5	17.0
2025/09/14	14:12:14	135048	0 0 0 0	1510.3611	1513.7047	1516.5769	1519.8135	1522.7690	1525.8827	1529.0442	1532.2054	1535.2958	1538.5886	1541.4950	1544.4473	1547.5909	1550.7279	1553.7899	1556.7986	1559.5646	1563.2372	1566.3369	1569.2750	1572.6989	1575.3898	1578.5157	1581.7017	1584.9602	1587.8818	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.3	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135049	0 0 0 0	1510.3602	1513.7048	1516.5765	1519.8131	1522.7684	1525.8827	1529.0443	1532.2056	1535.2958	1538.5886	1541.4945	1544.4468	1547.5914	1550.7278	1553.7897	1556.7987	1559.5648	1563.2369	1566.3369	1569.2748	1572.6985	1575.3900	1578.5154	1581.7018	1584.9595	1587.8818	17.8	21.2	22.1	21.8	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.7	27.5	31.2	31.0	24.5	26.8	26.4	24.2	26.3	23.9	21.2	18.0	18.5	17.0
2025/09/14	14:12:14	135050	0 0 0 0	1510.3605	1513.7043	1516.5768	1519.8131	1522.7689	1525.8826	1529.0442	1532.2053	1535.2960	1538.5885	1541.4951	1544.4470	1547.5913	1550.7274	1553.7894	1556.7985	1559.5651	1563.2369	1566.3367	1569.2749	1572.6987	1575.3898	1578.5156	1581.7020	1584.9595	1587.8818	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.7	30.0	27.1	31.3	27.9	34.8	27.5	31.3	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.6	17.0
2025/09/14	14:12:14	135051	0 0 0 0	1510.3613	1513.7050	1516.5765	1519.8129	1522.7687	1525.8827	1529.0439	1532.2059	1535.2959	1538.5890	1541.4946	1544.4469	1547.5909	1550.7278	1553.7899	1556.7986	1559.5649	1563.2368	1566.3364	1569.2750	1572.6989	1575.3899	1578.5153	1581.7021	1584.9601	1587.8817	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:14	135052	0 0 0 0	1510.3610	1513.7047	1516.5768	1519.8131	1522.7686	1525.8827	1529.0442	1532.2057	1535.2959	1538.5889	1541.4946	1544.4470	1547.5912	1550.7277	1553.7900	1556.7986	1559.5648	1563.2369	1566.3368	1569.2749	1572.6986	1575.3901	1578.5154	1581.7021	1584.9598	1587.8813	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135053	0 0 0 0	1510.3615	1513.7042	1516.5764	1519.8132	1522.7688	1525.8828	1529.0437	1532.2053	1535.2957	1538.5894	1541.4944	1544.4473	1547.5909	1550.7277	1553.7896	1556.7985	1559.5651	1563.2366	1566.3367	1569.2744	1572.6987	1575.3901	1578.5153	1581.7025	1584.9592	1587.8816	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.2	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	18.0	18.6	17.0
2025/09/14	14:12:14	135054	0 0 0 0	1510.3612	1513.7045	1516.5767	1519.8127	1522.7686	1525.8827	1529.0437	1532.2056	1535.2960	1538.5887	1541.4949	1544.4468	1547.5911	1550.7275	1553.7896	1556.7983	1559.5649	1563.2366	1566.3367	1569.2753	1572.6987	1575.3900	1578.5151	1581.7021	1584.9598	1587.8813	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.1	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135055	0 0 0 0	1510.3610	1513.7043	1516.5771	1519.8125	1522.7687	1525.8827	1529.0441	1532.2053	1535.2959	1538.5889	1541.4950	1544.4473	1547.5911	1550.7278	1553.7898	1556.7985	1559.5652	1563.2372	1566.3368	1569.2750	1572.6991	1575.3901	1578.5153	1581.7014	1584.9592	1587.8812	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.3	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	17.9	18.5	17.0
2025/09/14	14:12:14	135056	0 0 0 0	1510.3612	1513.7047	1516.5773	1519.8129	1522.7687	1525.8832	1529.0437	1532.2054	1535.2963	1538.5887	1541.4950	1544.4471	1547.5908	1550.7281	1553.7899	1556.7983	1559.5649	1563.2367	1566.3361	1569.2750	1572.6987	1575.3896	1578.5154	1581.7024	1584.9595	1587.8817	17.8	21.2	22.1	21.7	20.6	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.8	26.4	24.2	26.2	23.9	21.1	17.9	18.5	17.0
2025/09/14	14:12:14	135057	0 0 0 0	1510.3608	1513.7048	1516.5768	1519.8130	1522.7689	1525.8829	1529.0438	1532.2053	1535.2960	1538.5885	1541.4949	1544.4468	1547.5909	1550.7277	1553.7897	1556.7990	1559.5649	1563.2371	1566.3368	1569.2748	1572.6986	1575.3901	1578.5153	1581.7014	1584.9598	1587.8822	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.7	30.0	27.0	31.3	27.9	34.8	27.6	31.2	31.0	24.5	26.8	26.4	24.2	26.3	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135058	0 0 0 0	1510.3612	1513.7043	1516.5770	1519.8127	1522.7682	1525.8828	1529.0433	1532.2056	1535.2958	1538.5890	1541.4950	1544.4464	1547.5909	1550.7280	1553.7894	1556.7987	1559.5646	1563.2365	1566.3364	1569.2749	1572.6987	1575.3900	1578.5153	1581.7018	1584.9597	1587.8813	17.8	21.3	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.7	31.2	30.9	24.5	26.9	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135059	0 0 0 0	1510.3611	1513.7043	1516.5769	1519.8132	1522.7690	1525.8826	1529.0436	1532.2054	1535.2959	1538.5887	1541.4950	1544.4470	1547.5909	1550.7274	1553.7896	1556.7982	1559.5652	1563.2367	1566.3367	1569.2745	1572.6990	1575.3901	1578.5151	1581.7024	1584.9601	1587.8823	17.8	21.2	22.1	21.7	20.7	26.9	27.6	26.7	30.0	27.0	31.3	27.9	34.7	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.3	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135060	0 0 0 0	1510.3607	1513.7042	1516.5769	1519.8129	1522.7689	1525.8824	1529.0437	1532.2053	1535.2960	1538.5885	1541.4949	1544.4467	1547.5908	1550.7275	1553.7892	1556.7986	1559.5647	1563.2367	1566.3368	1569.2748	1572.6990	1575.3905	1578.5153	1581.7021	1584.9598	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.7	26.6	30.0	27.0	31.3	27.9	34.7	27.5	31.2	30.9	24.5	26.8	26.4	24.3	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135061	0 0 0 0	1510.3607	1513.7041	1516.5769	1519.8135	1522.7683	1525.8823	1529.0438	1532.2052	1535.2960	1538.5890	1541.4948	1544.4469	1547.5909	1550.7277	1553.7897	1556.7988	1559.5645	1563.2368	1566.3368	1569.2747	1572.6984	1575.3903	1578.5155	1581.7018	1584.9603	1587.8818	17.8	21.3	22.1	21.7	20.7	26.8	27.7	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	31.0	24.5	26.9	26.4	24.3	26.3	24.0	21.2	18.0	18.6	17.0
2025/09/14	14:12:14	135062	0 0 0 0	1510.3610	1513.7041	1516.5771	1519.8129	1522.7687	1525.8831	1529.0438	1532.2053	1535.2963	1538.5886	1541.4950	1544.4468	1547.5906	1550.7277	1553.7896	1556.7983	1559.5651	1563.2371	1566.3364	1569.2747	1572.6986	1575.3903	1578.5153	1581.7023	1584.9606	1587.8817	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.2	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.4	24.2	26.3	23.9	21.2	18.0	18.6	17.0
2025/09/14	14:12:14	135063	0 0 0 0	1510.3608	1513.7045	1516.5769	1519.8127	1522.7683	1525.8826	1529.0437	1532.2051	1535.2960	1538.5887	1541.4952	1544.4465	1547.5912	1550.7277	1553.7897	1556.7987	1559.5646	1563.2373	1566.3362	1569.2750	1572.6985	1575.3899	1578.5154	1581.7019	1584.9614	1587.8810	17.8	21.2	22.1	21.8	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.5	31.2	30.9	24.5	26.7	26.4	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135064	0 0 0 0	1510.3612	1513.7043	1516.5771	1519.8131	1522.7686	1525.8824	1529.0439	1532.2050	1535.2960	1538.5883	1541.4948	1544.4467	1547.5911	1550.7278	1553.7894	1556.7983	1559.5651	1563.2367	1566.3369	1569.2747	1572.6986	1575.3901	1578.5156	1581.7020	1584.9602	1587.8816	17.8	21.2	22.1	21.7	20.7	26.8	27.6	26.6	30.0	27.0	31.3	27.9	34.8	27.6	31.2	30.9	24.5	26.8	26.3	24.2	26.2	23.9	21.2	17.9	18.6	17.0
2025/09/14	14:12:14	135065	0 0 0 0	1510.3610	1513.7039	1516.5767	1519.8127	1522.7684	1525.8827	1529.0437	1532.2050	1535.2961	1538.5891	1541.4950	1544.4467	1547.5912	1550.7279	1553.7898	1556.7985	1559.5648	1563.2368	1566.3363	1569.2745	1572.6985	1575.3900	1578.5154	1581.7023	1584.9607	1587.8812	17.8	21.3	22.1	21.7	20.7	26.9	27.6	26.7	30.0	27.0	31.3	27.9	34.9	27.5	31.2	30.9	24.5	26.8	26.3	24.3	26.2	23.9	21.2	17.9	18.6	17.0
